FechaHora;Cantidad
28/01/2018 9:43:54 a. m.;1
28/01/2018 9:43:54 a. m.;1
28/01/2018 9:43:55 a. m.;1
28/01/2018 9:44:08 a. m.;1
28/01/2018 9:46:11 a. m.;1
28/01/2018 9:46:12 a. m.;1
28/01/2018 9:46:12 a. m.;1
28/01/2018 9:56:19 a. m.;1
28/01/2018 9:56:19 a. m.;1
28/01/2018 9:56:20 a. m.;1
28/01/2018 9:56:20 a. m.;1
28/01/2018 10:06:47 a. m.;1
28/01/2018 10:08:56 a. m.;24
28/01/2018 10:09:24 a. m.;2
28/01/2018 10:31:29 a. m.;1
28/01/2018 10:31:29 a. m.;1
28/01/2018 10:31:29 a. m.;1
28/01/2018 10:31:30 a. m.;1
28/01/2018 10:33:06 a. m.;1
28/01/2018 10:33:07 a. m.;1
28/01/2018 10:33:31 a. m.;1
28/01/2018 10:33:31 a. m.;1
28/01/2018 10:34:25 a. m.;1
28/01/2018 10:34:25 a. m.;1
28/01/2018 10:34:26 a. m.;1
28/01/2018 10:34:26 a. m.;1
28/01/2018 10:35:20 a. m.;1
28/01/2018 10:35:20 a. m.;1
28/01/2018 10:35:21 a. m.;1
28/01/2018 10:36:17 a. m.;1
28/01/2018 10:36:17 a. m.;1
28/01/2018 10:36:18 a. m.;1
28/01/2018 10:37:18 a. m.;1
28/01/2018 10:37:18 a. m.;1
28/01/2018 11:54:29 a. m.;1
28/01/2018 11:54:30 a. m.;1
28/01/2018 11:54:42 a. m.;1
28/01/2018 11:55:35 a. m.;2
28/01/2018 11:56:16 a. m.;1
28/01/2018 11:56:31 a. m.;1
28/01/2018 11:57:19 a. m.;1
28/01/2018 11:57:26 a. m.;1
28/01/2018 11:58:06 a. m.;1
28/01/2018 11:58:16 a. m.;4
28/01/2018 11:59:29 a. m.;1
28/01/2018 11:59:30 a. m.;1
28/01/2018 11:59:30 a. m.;1
28/01/2018 12:00:27 p. m.;1
28/01/2018 12:01:10 p. m.;1
28/01/2018 12:01:59 p. m.;1
28/01/2018 12:02:36 p. m.;1
28/01/2018 12:03:08 p. m.;1
28/01/2018 12:07:26 p. m.;1
28/01/2018 12:07:49 p. m.;2
28/01/2018 12:08:45 p. m.;2
28/01/2018 12:09:56 p. m.;1
28/01/2018 12:10:18 p. m.;1
28/01/2018 12:10:40 p. m.;1
28/01/2018 12:17:08 p. m.;1
28/01/2018 12:17:46 p. m.;1
28/01/2018 12:20:33 p. m.;2
28/01/2018 12:23:26 p. m.;1
28/01/2018 12:23:42 p. m.;1
28/01/2018 12:23:58 p. m.;2
28/01/2018 12:25:36 p. m.;2
28/01/2018 12:28:15 p. m.;8
28/01/2018 12:29:41 p. m.;1
28/01/2018 12:29:50 p. m.;1
28/01/2018 12:33:15 p. m.;1
28/01/2018 12:33:30 p. m.;2
28/01/2018 12:33:43 p. m.;1
28/01/2018 12:36:34 p. m.;1
28/01/2018 12:38:29 p. m.;1
28/01/2018 12:38:52 p. m.;1
28/01/2018 12:39:08 p. m.;1
28/01/2018 12:39:27 p. m.;1
28/01/2018 12:41:02 p. m.;-1
28/01/2018 12:42:05 p. m.;1
28/01/2018 12:43:28 p. m.;1
28/01/2018 12:44:17 p. m.;1
28/01/2018 12:44:27 p. m.;1
28/01/2018 12:45:20 p. m.;1
28/01/2018 12:45:24 p. m.;1
28/01/2018 12:47:04 p. m.;1
28/01/2018 12:47:13 p. m.;1
28/01/2018 12:49:45 p. m.;1
28/01/2018 12:49:59 p. m.;1
28/01/2018 12:50:01 p. m.;1
28/01/2018 12:53:19 p. m.;1
28/01/2018 12:54:42 p. m.;1
28/01/2018 12:55:18 p. m.;1
28/01/2018 12:56:10 p. m.;1
28/01/2018 12:56:27 p. m.;1
28/01/2018 12:57:24 p. m.;1
28/01/2018 12:58:09 p. m.;1
28/01/2018 12:58:28 p. m.;1
28/01/2018 1:00:52 p. m.;1
28/01/2018 1:01:31 p. m.;1
28/01/2018 1:01:38 p. m.;1
28/01/2018 1:02:26 p. m.;1
28/01/2018 1:03:18 p. m.;1
28/01/2018 1:03:28 p. m.;1
28/01/2018 1:03:43 p. m.;1
28/01/2018 1:03:53 p. m.;1
28/01/2018 1:04:07 p. m.;1
28/01/2018 1:04:19 p. m.;1
28/01/2018 1:05:37 p. m.;1
28/01/2018 1:06:19 p. m.;1
28/01/2018 1:06:42 p. m.;1
28/01/2018 1:07:09 p. m.;1
28/01/2018 1:08:32 p. m.;1
28/01/2018 1:08:45 p. m.;1
28/01/2018 1:09:09 p. m.;1
28/01/2018 1:09:10 p. m.;1
28/01/2018 1:09:20 p. m.;1
28/01/2018 1:10:27 p. m.;1
28/01/2018 1:10:28 p. m.;1
28/01/2018 1:10:28 p. m.;1
28/01/2018 1:10:28 p. m.;1
28/01/2018 1:11:19 p. m.;1
28/01/2018 1:11:42 p. m.;1
28/01/2018 1:12:38 p. m.;1
28/01/2018 1:12:52 p. m.;1
28/01/2018 1:21:11 p. m.;1
28/01/2018 1:21:27 p. m.;1
28/01/2018 1:22:18 p. m.;1
28/01/2018 1:22:29 p. m.;1
28/01/2018 2:04:53 p. m.;1
28/01/2018 2:05:45 p. m.;1
28/01/2018 2:14:00 p. m.;1
28/01/2018 2:14:00 p. m.;1
28/01/2018 2:14:00 p. m.;1
28/01/2018 2:14:02 p. m.;1
28/01/2018 2:16:00 p. m.;1
28/01/2018 2:29:41 p. m.;1
28/01/2018 2:29:43 p. m.;1
28/01/2018 2:29:44 p. m.;1
28/01/2018 2:30:17 p. m.;1
28/01/2018 2:30:23 p. m.;1
28/01/2018 2:34:41 p. m.;1
28/01/2018 2:34:41 p. m.;1
28/01/2018 2:34:42 p. m.;1
28/01/2018 2:35:58 p. m.;1
28/01/2018 2:36:00 p. m.;1
28/01/2018 2:37:11 p. m.;1
28/01/2018 2:38:30 p. m.;1
28/01/2018 2:38:32 p. m.;1
28/01/2018 2:40:03 p. m.;1
28/01/2018 3:27:04 p. m.;4
28/01/2018 4:10:21 p. m.;1
28/01/2018 4:10:23 p. m.;1
28/01/2018 4:11:20 p. m.;1
30/01/2018 9:35:28 a. m.;1
30/01/2018 9:35:38 a. m.;1
30/01/2018 9:35:48 a. m.;1
30/01/2018 9:36:17 a. m.;1
30/01/2018 9:36:42 a. m.;1
30/01/2018 9:37:11 a. m.;1
30/01/2018 9:45:51 a. m.;1
30/01/2018 9:45:52 a. m.;1
30/01/2018 9:46:43 a. m.;1
30/01/2018 9:48:52 a. m.;1
30/01/2018 9:48:54 a. m.;1
30/01/2018 9:58:06 a. m.;1
30/01/2018 9:58:28 a. m.;1
30/01/2018 10:15:34 a. m.;1
30/01/2018 11:04:08 a. m.;1
30/01/2018 11:04:20 a. m.;1
30/01/2018 11:17:22 a. m.;3
30/01/2018 11:38:46 a. m.;1
30/01/2018 11:38:53 a. m.;1
30/01/2018 12:40:11 p. m.;1
30/01/2018 12:40:19 p. m.;1
30/01/2018 12:43:01 p. m.;1
30/01/2018 12:43:02 p. m.;1
30/01/2018 12:43:27 p. m.;1
30/01/2018 12:54:13 p. m.;1
30/01/2018 12:54:53 p. m.;1
30/01/2018 1:10:38 p. m.;2
30/01/2018 1:11:07 p. m.;1
30/01/2018 1:13:43 p. m.;1
30/01/2018 1:13:44 p. m.;1
30/01/2018 1:15:51 p. m.;1
30/01/2018 1:53:02 p. m.;1
30/01/2018 1:53:03 p. m.;1
30/01/2018 1:53:03 p. m.;1
30/01/2018 3:41:10 p. m.;1
30/01/2018 3:41:43 p. m.;2
30/01/2018 3:57:00 p. m.;2
30/01/2018 4:10:48 p. m.;1
31/01/2018 9:54:10 a. m.;1
31/01/2018 9:54:30 a. m.;1
31/01/2018 9:55:56 a. m.;1
31/01/2018 9:56:07 a. m.;3
31/01/2018 10:13:23 a. m.;1
31/01/2018 10:13:35 a. m.;1
31/01/2018 10:28:12 a. m.;1
31/01/2018 10:28:13 a. m.;1
31/01/2018 10:28:37 a. m.;1
31/01/2018 10:31:17 a. m.;1
31/01/2018 10:31:29 a. m.;1
31/01/2018 10:54:08 a. m.;1
31/01/2018 10:54:24 a. m.;1
31/01/2018 11:26:27 a. m.;1
31/01/2018 11:26:50 a. m.;1
31/01/2018 12:02:26 p. m.;1
31/01/2018 12:03:06 p. m.;1
31/01/2018 12:03:49 p. m.;1
31/01/2018 12:04:24 p. m.;1
31/01/2018 12:05:04 p. m.;1
31/01/2018 12:05:15 p. m.;1
31/01/2018 12:06:06 p. m.;1
31/01/2018 12:06:15 p. m.;1
31/01/2018 12:44:42 p. m.;1
31/01/2018 12:44:53 p. m.;1
31/01/2018 12:45:23 p. m.;1
31/01/2018 2:13:51 p. m.;1
31/01/2018 2:20:38 p. m.;1
31/01/2018 2:20:39 p. m.;1
31/01/2018 2:20:47 p. m.;1
31/01/2018 2:21:51 p. m.;1
31/01/2018 2:22:26 p. m.;1
31/01/2018 2:29:04 p. m.;1
31/01/2018 2:29:45 p. m.;1
31/01/2018 2:35:35 p. m.;1
31/01/2018 2:51:42 p. m.;1
31/01/2018 2:51:44 p. m.;1
31/01/2018 2:52:41 p. m.;1
31/01/2018 2:52:42 p. m.;1
31/01/2018 2:52:43 p. m.;1
31/01/2018 2:55:11 p. m.;1
31/01/2018 2:56:13 p. m.;1
31/01/2018 2:57:23 p. m.;1
31/01/2018 2:57:32 p. m.;1
31/01/2018 3:12:56 p. m.;1
31/01/2018 3:13:05 p. m.;1
31/01/2018 3:57:42 p. m.;1
31/01/2018 3:57:44 p. m.;1
31/01/2018 4:00:23 p. m.;1
31/01/2018 4:00:25 p. m.;1
31/01/2018 4:00:36 p. m.;1
1/02/2018 9:46:15 a. m.;1
1/02/2018 9:46:18 a. m.;1
1/02/2018 9:47:04 a. m.;1
1/02/2018 10:17:59 a. m.;1
1/02/2018 10:18:19 a. m.;1
1/02/2018 10:19:06 a. m.;1
1/02/2018 10:19:30 a. m.;1
1/02/2018 10:21:37 a. m.;1
1/02/2018 10:21:39 a. m.;1
1/02/2018 10:23:21 a. m.;1
1/02/2018 10:24:16 a. m.;1
1/02/2018 10:24:41 a. m.;1
1/02/2018 10:25:13 a. m.;1
1/02/2018 10:27:04 a. m.;1
1/02/2018 10:35:07 a. m.;1
1/02/2018 10:35:27 a. m.;1
1/02/2018 10:42:10 a. m.;1
1/02/2018 10:42:31 a. m.;1
1/02/2018 10:44:03 a. m.;1
1/02/2018 10:44:04 a. m.;1
1/02/2018 10:44:06 a. m.;1
1/02/2018 10:48:36 a. m.;1
1/02/2018 10:48:56 a. m.;1
1/02/2018 10:51:34 a. m.;1
1/02/2018 10:53:33 a. m.;1
1/02/2018 10:54:23 a. m.;1
1/02/2018 10:56:02 a. m.;1
1/02/2018 11:44:26 a. m.;1
1/02/2018 11:45:25 a. m.;1
1/02/2018 11:47:11 a. m.;1
1/02/2018 11:48:18 a. m.;1
1/02/2018 11:49:36 a. m.;1
1/02/2018 12:34:32 p. m.;1
1/02/2018 12:35:26 p. m.;1
1/02/2018 12:36:17 p. m.;1
1/02/2018 12:37:53 p. m.;1
1/02/2018 12:39:17 p. m.;1
1/02/2018 2:36:54 p. m.;1
1/02/2018 2:37:05 p. m.;1
1/02/2018 2:37:32 p. m.;1
1/02/2018 2:40:39 p. m.;1
1/02/2018 3:20:15 p. m.;4
1/02/2018 3:21:20 p. m.;2
2/02/2018 9:26:45 a. m.;2
2/02/2018 9:27:41 a. m.;1
2/02/2018 9:28:16 a. m.;1
2/02/2018 9:28:47 a. m.;1
2/02/2018 10:00:19 a. m.;1
2/02/2018 10:01:39 a. m.;1
2/02/2018 10:01:59 a. m.;1
2/02/2018 10:04:02 a. m.;1
2/02/2018 10:57:05 a. m.;5
2/02/2018 11:46:35 a. m.;1
2/02/2018 11:47:40 a. m.;1
2/02/2018 12:02:17 p. m.;1
2/02/2018 12:02:34 p. m.;1
2/02/2018 12:54:09 p. m.;3
2/02/2018 12:54:19 p. m.;2
2/02/2018 12:54:29 p. m.;1
2/02/2018 1:47:34 p. m.;1
2/02/2018 1:47:59 p. m.;1
3/02/2018 9:15:44 a. m.;1
3/02/2018 9:16:14 a. m.;1
3/02/2018 9:16:43 a. m.;1
3/02/2018 9:44:35 a. m.;1
3/02/2018 9:45:22 a. m.;1
3/02/2018 9:46:15 a. m.;1
3/02/2018 9:46:16 a. m.;1
3/02/2018 9:47:14 a. m.;1
3/02/2018 9:47:55 a. m.;1
3/02/2018 9:48:26 a. m.;1
3/02/2018 9:48:39 a. m.;1
3/02/2018 9:49:14 a. m.;1
3/02/2018 9:49:48 a. m.;1
3/02/2018 9:50:07 a. m.;1
3/02/2018 9:50:09 a. m.;1
3/02/2018 9:50:46 a. m.;1
3/02/2018 9:51:49 a. m.;1
3/02/2018 9:52:01 a. m.;1
3/02/2018 10:40:24 a. m.;1
3/02/2018 10:40:40 a. m.;1
3/02/2018 10:42:56 a. m.;1
3/02/2018 10:42:57 a. m.;1
3/02/2018 10:43:46 a. m.;1
3/02/2018 10:44:50 a. m.;1
3/02/2018 10:49:48 a. m.;1
3/02/2018 10:50:13 a. m.;1
3/02/2018 10:51:45 a. m.;1
3/02/2018 10:52:37 a. m.;1
3/02/2018 10:56:20 a. m.;79
3/02/2018 11:02:14 a. m.;4
3/02/2018 11:04:09 a. m.;1
3/02/2018 11:04:09 a. m.;1
3/02/2018 11:04:10 a. m.;1
3/02/2018 11:04:12 a. m.;1
3/02/2018 11:06:27 a. m.;1
3/02/2018 11:07:08 a. m.;1
3/02/2018 11:12:39 a. m.;2
3/02/2018 11:12:59 a. m.;1
3/02/2018 11:13:11 a. m.;1
3/02/2018 11:15:58 a. m.;1
3/02/2018 11:21:25 a. m.;1
3/02/2018 11:21:46 a. m.;1
3/02/2018 11:31:17 a. m.;1
3/02/2018 11:31:41 a. m.;1
3/02/2018 11:32:34 a. m.;1
3/02/2018 11:33:37 a. m.;1
3/02/2018 11:34:01 a. m.;1
3/02/2018 11:34:54 a. m.;1
3/02/2018 11:35:07 a. m.;1
3/02/2018 11:39:47 a. m.;3
3/02/2018 11:50:36 a. m.;1
3/02/2018 11:51:18 a. m.;1
3/02/2018 11:55:12 a. m.;1
3/02/2018 11:55:31 a. m.;1
3/02/2018 11:59:35 a. m.;-2
3/02/2018 12:01:21 p. m.;2
3/02/2018 12:01:59 p. m.;7
3/02/2018 12:06:49 p. m.;1
3/02/2018 12:07:07 p. m.;1
3/02/2018 12:08:03 p. m.;1
3/02/2018 12:08:03 p. m.;1
3/02/2018 12:09:50 p. m.;1
3/02/2018 12:10:06 p. m.;1
3/02/2018 12:10:49 p. m.;1
3/02/2018 12:11:57 p. m.;1
3/02/2018 12:12:15 p. m.;1
3/02/2018 12:12:59 p. m.;1
3/02/2018 12:13:07 p. m.;1
3/02/2018 12:13:58 p. m.;1
3/02/2018 12:14:09 p. m.;1
3/02/2018 12:15:34 p. m.;1
3/02/2018 12:15:47 p. m.;1
3/02/2018 12:16:53 p. m.;1
3/02/2018 12:16:55 p. m.;1
3/02/2018 12:17:47 p. m.;1
3/02/2018 12:17:47 p. m.;1
3/02/2018 12:17:49 p. m.;1
3/02/2018 12:18:50 p. m.;1
3/02/2018 12:18:50 p. m.;1
3/02/2018 12:18:51 p. m.;1
3/02/2018 12:19:28 p. m.;1
3/02/2018 12:19:49 p. m.;1
3/02/2018 12:22:19 p. m.;1
3/02/2018 12:22:42 p. m.;1
3/02/2018 12:22:58 p. m.;1
3/02/2018 12:23:17 p. m.;1
3/02/2018 12:25:13 p. m.;1
3/02/2018 12:25:35 p. m.;1
3/02/2018 12:25:51 p. m.;1
3/02/2018 12:26:33 p. m.;1
3/02/2018 12:28:01 p. m.;1
3/02/2018 12:28:45 p. m.;1
3/02/2018 12:48:54 p. m.;2
3/02/2018 12:49:37 p. m.;1
3/02/2018 12:49:45 p. m.;1
3/02/2018 12:53:14 p. m.;1
3/02/2018 12:55:11 p. m.;1
3/02/2018 12:55:52 p. m.;1
3/02/2018 12:56:15 p. m.;3
3/02/2018 1:02:24 p. m.;1
3/02/2018 1:02:24 p. m.;1
3/02/2018 1:02:24 p. m.;1
3/02/2018 1:02:26 p. m.;1
3/02/2018 1:11:17 p. m.;3
3/02/2018 1:27:06 p. m.;1
3/02/2018 1:27:07 p. m.;1
3/02/2018 1:27:07 p. m.;1
3/02/2018 1:27:07 p. m.;1
3/02/2018 1:27:42 p. m.;1
3/02/2018 1:29:36 p. m.;1
3/02/2018 1:29:56 p. m.;1
3/02/2018 1:29:57 p. m.;1
3/02/2018 1:30:14 p. m.;1
3/02/2018 1:30:32 p. m.;1
3/02/2018 1:33:36 p. m.;1
3/02/2018 1:33:41 p. m.;2
3/02/2018 1:33:56 p. m.;2
3/02/2018 1:34:13 p. m.;1
3/02/2018 1:34:27 p. m.;1
3/02/2018 1:52:56 p. m.;1
3/02/2018 1:52:56 p. m.;1
3/02/2018 1:52:58 p. m.;1
3/02/2018 1:55:43 p. m.;1
3/02/2018 2:08:57 p. m.;1
3/02/2018 2:09:32 p. m.;2
3/02/2018 2:10:44 p. m.;1
3/02/2018 2:10:44 p. m.;1
3/02/2018 2:10:45 p. m.;1
3/02/2018 2:14:38 p. m.;1
3/02/2018 2:15:07 p. m.;1
3/02/2018 2:15:44 p. m.;1
3/02/2018 2:16:16 p. m.;1
3/02/2018 2:29:07 p. m.;2
3/02/2018 2:32:35 p. m.;1
3/02/2018 2:32:53 p. m.;1
3/02/2018 4:15:09 p. m.;1
3/02/2018 4:15:28 p. m.;1
3/02/2018 4:17:09 p. m.;1
3/02/2018 4:17:30 p. m.;1
3/02/2018 4:36:54 p. m.;2
4/02/2018 9:03:58 a. m.;1
4/02/2018 9:04:07 a. m.;1
4/02/2018 9:13:16 a. m.;1
4/02/2018 9:13:48 a. m.;1
4/02/2018 9:14:22 a. m.;1
4/02/2018 9:16:41 a. m.;1
4/02/2018 9:16:41 a. m.;1
4/02/2018 9:16:42 a. m.;1
4/02/2018 9:17:41 a. m.;1
4/02/2018 9:17:41 a. m.;1
4/02/2018 9:17:41 a. m.;1
4/02/2018 9:17:42 a. m.;1
4/02/2018 9:22:06 a. m.;2
4/02/2018 9:33:45 a. m.;1
4/02/2018 9:33:46 a. m.;1
4/02/2018 9:33:46 a. m.;1
4/02/2018 9:40:19 a. m.;1
4/02/2018 9:40:20 a. m.;1
4/02/2018 9:50:00 a. m.;1
4/02/2018 9:51:21 a. m.;1
4/02/2018 9:51:45 a. m.;1
4/02/2018 9:52:08 a. m.;1
4/02/2018 9:53:14 a. m.;1
4/02/2018 9:53:39 a. m.;1
4/02/2018 9:54:26 a. m.;1
4/02/2018 9:54:27 a. m.;1
4/02/2018 9:54:27 a. m.;1
4/02/2018 9:54:28 a. m.;1
4/02/2018 9:56:04 a. m.;1
4/02/2018 9:56:04 a. m.;1
4/02/2018 9:56:35 a. m.;1
4/02/2018 9:58:01 a. m.;1
4/02/2018 9:58:01 a. m.;1
4/02/2018 9:58:03 a. m.;1
4/02/2018 10:00:29 a. m.;1
4/02/2018 10:05:04 a. m.;1
4/02/2018 10:05:05 a. m.;1
4/02/2018 10:05:14 a. m.;1
4/02/2018 10:06:24 a. m.;1
4/02/2018 10:06:24 a. m.;1
4/02/2018 10:06:25 a. m.;1
4/02/2018 10:06:54 a. m.;1
4/02/2018 10:07:02 a. m.;1
4/02/2018 10:07:48 a. m.;1
4/02/2018 10:08:55 a. m.;1
4/02/2018 10:09:05 a. m.;1
4/02/2018 10:10:02 a. m.;1
4/02/2018 10:10:03 a. m.;1
4/02/2018 10:10:14 a. m.;1
4/02/2018 10:10:59 a. m.;2
4/02/2018 10:13:54 a. m.;1
4/02/2018 10:13:54 a. m.;1
4/02/2018 10:13:54 a. m.;1
4/02/2018 10:13:55 a. m.;1
4/02/2018 10:14:37 a. m.;2
4/02/2018 10:18:59 a. m.;2
4/02/2018 10:20:09 a. m.;2
4/02/2018 10:20:52 a. m.;1
4/02/2018 10:21:27 a. m.;1
4/02/2018 10:22:25 a. m.;1
4/02/2018 10:23:36 a. m.;1
4/02/2018 10:24:14 a. m.;1
4/02/2018 10:24:15 a. m.;1
4/02/2018 10:25:36 a. m.;1
4/02/2018 10:26:04 a. m.;1
4/02/2018 10:26:38 a. m.;1
4/02/2018 10:26:45 a. m.;1
4/02/2018 10:27:12 a. m.;1
4/02/2018 10:27:34 a. m.;1
4/02/2018 10:27:57 a. m.;1
4/02/2018 10:28:10 a. m.;1
4/02/2018 10:28:59 a. m.;1
4/02/2018 10:30:35 a. m.;1
4/02/2018 10:30:58 a. m.;1
4/02/2018 10:30:59 a. m.;1
4/02/2018 10:31:06 a. m.;1
4/02/2018 10:32:19 a. m.;1
4/02/2018 10:32:26 a. m.;1
4/02/2018 10:34:21 a. m.;1
4/02/2018 10:35:04 a. m.;1
4/02/2018 10:35:50 a. m.;1
4/02/2018 10:37:04 a. m.;1
4/02/2018 10:37:41 a. m.;1
4/02/2018 10:38:02 a. m.;1
4/02/2018 10:38:03 a. m.;1
4/02/2018 10:38:38 a. m.;1
4/02/2018 10:39:28 a. m.;1
4/02/2018 10:40:13 a. m.;1
4/02/2018 10:42:24 a. m.;1
4/02/2018 10:43:27 a. m.;1
4/02/2018 10:43:28 a. m.;1
4/02/2018 10:43:28 a. m.;1
4/02/2018 10:43:46 a. m.;1
4/02/2018 10:44:02 a. m.;1
4/02/2018 10:44:11 a. m.;1
4/02/2018 10:46:22 a. m.;1
4/02/2018 10:46:50 a. m.;3
4/02/2018 10:47:07 a. m.;1
4/02/2018 10:48:19 a. m.;1
4/02/2018 10:48:20 a. m.;1
4/02/2018 10:49:20 a. m.;1
4/02/2018 10:49:32 a. m.;1
4/02/2018 10:49:38 a. m.;1
4/02/2018 10:50:14 a. m.;1
4/02/2018 10:53:07 a. m.;1
4/02/2018 10:53:36 a. m.;1
4/02/2018 10:54:58 a. m.;1
4/02/2018 10:55:27 a. m.;1
4/02/2018 10:56:14 a. m.;1
4/02/2018 10:56:48 a. m.;1
4/02/2018 10:56:49 a. m.;1
4/02/2018 10:57:31 a. m.;1
4/02/2018 10:57:43 a. m.;1
4/02/2018 10:58:26 a. m.;1
4/02/2018 10:58:27 a. m.;1
4/02/2018 10:58:36 a. m.;1
4/02/2018 10:59:17 a. m.;1
4/02/2018 10:59:18 a. m.;1
4/02/2018 10:59:28 a. m.;1
4/02/2018 11:00:13 a. m.;1
4/02/2018 11:00:14 a. m.;1
4/02/2018 11:00:23 a. m.;1
4/02/2018 11:01:13 a. m.;1
4/02/2018 11:01:14 a. m.;1
4/02/2018 11:01:44 a. m.;1
4/02/2018 11:01:56 a. m.;1
4/02/2018 11:03:06 a. m.;1
4/02/2018 11:03:33 a. m.;1
4/02/2018 11:03:35 a. m.;1
4/02/2018 11:04:00 a. m.;3
4/02/2018 11:05:37 a. m.;1
4/02/2018 11:05:37 a. m.;1
4/02/2018 11:05:37 a. m.;1
4/02/2018 11:05:38 a. m.;1
4/02/2018 11:08:53 a. m.;2
4/02/2018 11:11:24 a. m.;1
4/02/2018 11:11:25 a. m.;1
4/02/2018 11:12:03 a. m.;1
4/02/2018 11:12:43 a. m.;2
4/02/2018 11:14:40 a. m.;1
4/02/2018 11:15:30 a. m.;1
4/02/2018 11:22:46 a. m.;14
4/02/2018 11:23:02 a. m.;1
4/02/2018 11:23:12 a. m.;1
4/02/2018 11:25:45 a. m.;1
4/02/2018 11:26:44 a. m.;1
4/02/2018 11:27:28 a. m.;1
4/02/2018 11:28:27 a. m.;2
4/02/2018 11:28:59 a. m.;1
4/02/2018 11:29:54 a. m.;1
4/02/2018 11:29:54 a. m.;1
4/02/2018 11:29:55 a. m.;1
4/02/2018 11:29:57 a. m.;1
4/02/2018 11:32:13 a. m.;2
4/02/2018 11:35:02 a. m.;2
4/02/2018 11:36:26 a. m.;6
4/02/2018 11:36:43 a. m.;1
4/02/2018 11:36:55 a. m.;1
4/02/2018 11:36:56 a. m.;1
4/02/2018 11:38:20 a. m.;1
4/02/2018 11:38:30 a. m.;1
4/02/2018 11:40:26 a. m.;1
4/02/2018 11:40:34 a. m.;1
4/02/2018 11:40:41 a. m.;1
4/02/2018 11:40:55 a. m.;1
4/02/2018 11:48:12 a. m.;1
4/02/2018 11:48:12 a. m.;1
4/02/2018 11:48:15 a. m.;1
4/02/2018 11:48:29 a. m.;1
4/02/2018 11:48:45 a. m.;1
4/02/2018 11:51:33 a. m.;1
4/02/2018 11:51:33 a. m.;1
4/02/2018 11:51:34 a. m.;1
4/02/2018 11:52:12 a. m.;2
4/02/2018 11:58:28 a. m.;1
4/02/2018 11:59:14 a. m.;1
4/02/2018 12:00:39 p. m.;1
4/02/2018 12:00:39 p. m.;1
4/02/2018 12:00:40 p. m.;1
4/02/2018 12:00:40 p. m.;1
4/02/2018 12:01:30 p. m.;1
4/02/2018 12:01:49 p. m.;1
4/02/2018 12:02:14 p. m.;1
4/02/2018 12:02:14 p. m.;1
4/02/2018 12:02:27 p. m.;2
4/02/2018 12:03:09 p. m.;1
4/02/2018 12:03:57 p. m.;1
4/02/2018 12:05:46 p. m.;1
4/02/2018 12:05:59 p. m.;1
4/02/2018 12:07:10 p. m.;1
4/02/2018 12:07:11 p. m.;1
4/02/2018 12:08:07 p. m.;1
4/02/2018 12:08:08 p. m.;1
4/02/2018 12:08:30 p. m.;1
4/02/2018 12:08:38 p. m.;1
4/02/2018 12:08:45 p. m.;1
4/02/2018 12:08:54 p. m.;1
4/02/2018 12:09:06 p. m.;1
4/02/2018 12:10:19 p. m.;1
4/02/2018 12:11:33 p. m.;1
4/02/2018 12:11:34 p. m.;1
4/02/2018 12:11:34 p. m.;1
4/02/2018 12:11:44 p. m.;1
4/02/2018 12:12:37 p. m.;1
4/02/2018 12:12:38 p. m.;1
4/02/2018 12:12:39 p. m.;1
4/02/2018 12:13:42 p. m.;1
4/02/2018 12:13:46 p. m.;1
4/02/2018 12:14:37 p. m.;1
4/02/2018 12:15:34 p. m.;1
4/02/2018 12:15:51 p. m.;1
4/02/2018 12:16:26 p. m.;2
4/02/2018 12:17:20 p. m.;1
4/02/2018 12:17:32 p. m.;1
4/02/2018 12:17:42 p. m.;1
4/02/2018 12:19:39 p. m.;1
4/02/2018 12:30:13 p. m.;9
4/02/2018 12:30:41 p. m.;1
4/02/2018 12:31:07 p. m.;1
4/02/2018 12:32:47 p. m.;1
4/02/2018 12:33:02 p. m.;1
4/02/2018 12:33:09 p. m.;1
4/02/2018 12:33:18 p. m.;1
4/02/2018 12:33:52 p. m.;1
4/02/2018 12:34:07 p. m.;1
4/02/2018 12:35:30 p. m.;1
4/02/2018 12:35:32 p. m.;1
4/02/2018 12:35:46 p. m.;1
4/02/2018 12:36:21 p. m.;1
4/02/2018 12:36:34 p. m.;1
4/02/2018 12:36:51 p. m.;1
4/02/2018 12:44:36 p. m.;1
4/02/2018 12:45:39 p. m.;1
4/02/2018 12:48:44 p. m.;1
4/02/2018 12:48:58 p. m.;1
4/02/2018 12:51:17 p. m.;1
4/02/2018 12:51:27 p. m.;1
4/02/2018 1:35:24 p. m.;1
4/02/2018 1:36:20 p. m.;1
4/02/2018 1:36:54 p. m.;1
4/02/2018 1:37:49 p. m.;1
4/02/2018 1:38:31 p. m.;1
4/02/2018 1:39:14 p. m.;1
4/02/2018 1:40:03 p. m.;1
4/02/2018 1:40:04 p. m.;1
4/02/2018 1:40:05 p. m.;1
4/02/2018 1:40:30 p. m.;1
4/02/2018 1:46:10 p. m.;1
4/02/2018 1:46:10 p. m.;1
4/02/2018 1:46:11 p. m.;1
4/02/2018 1:51:58 p. m.;1
4/02/2018 1:51:59 p. m.;1
4/02/2018 1:53:29 p. m.;1
4/02/2018 1:53:55 p. m.;1
4/02/2018 1:54:57 p. m.;2
4/02/2018 1:56:53 p. m.;1
4/02/2018 1:57:24 p. m.;1
